tree_id,stage,stage_label,stage_date_raw,stage_date,doy,stage_order_conflict_nulled,stage_date_source
38,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
38,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
38,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
38,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
380,1,Stage 1,2025-05-06,2025-05-06,126,FALSE,retained
380,2,Stage 2,2025-05-13,2025-05-13,133,FALSE,retained
380,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
380,4,Stage 4,2025-05-20,2025-05-20,140,FALSE,retained
381,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
381,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
381,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
381,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
382,1,Stage 1,2025-05-06,2025-05-06,126,FALSE,retained
382,2,Stage 2,2025-05-13,2025-05-13,133,FALSE,retained
382,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
382,4,Stage 4,2025-05-23,2025-05-23,143,FALSE,retained
383,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
383,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
383,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
383,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
384,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
384,2,Stage 2,2025-05-13,2025-05-13,133,FALSE,retained
384,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
384,4,Stage 4,2025-05-20,2025-05-20,140,FALSE,retained
385,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
385,2,Stage 2,NA,NA,NA,FALSE,missing_raw
385,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
385,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
386,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
386,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
386,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
386,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
387,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
387,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
387,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
387,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
388,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
388,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
388,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
388,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
389,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
389,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
389,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
389,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
39,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
39,2,Stage 2,NA,NA,NA,FALSE,missing_raw
39,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
39,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
390,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
390,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
390,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
390,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
391,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
391,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
391,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
391,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
392,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
392,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
392,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
392,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
393,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
393,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
393,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
393,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
394,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
394,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
394,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
394,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
395,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
395,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
395,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
395,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
396,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
396,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
396,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
396,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
397,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
397,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
397,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
397,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
398,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
398,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
398,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
398,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
399,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
399,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
399,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
399,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
4,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
4,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
4,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
4,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
40,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
40,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
40,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
40,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
400,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
400,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
400,3,Stage 3,2025-04-15,2025-04-15,105,FALSE,retained
400,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
401,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
401,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
401,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
401,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
402,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
402,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
402,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
402,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
403,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
403,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
403,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
403,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
404,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
404,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
404,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
404,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
405,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
405,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
405,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
405,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
406,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
406,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
406,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
406,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
407,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
407,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
407,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
407,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
408,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
408,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
408,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
408,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
409,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
409,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
409,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
409,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
41,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
41,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
41,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
41,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
410,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
410,2,Stage 2,NA,NA,NA,FALSE,missing_raw
410,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
410,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
411,1,Stage 1,2025-05-06,2025-05-06,126,FALSE,retained
411,2,Stage 2,2025-05-09,2025-05-09,129,FALSE,retained
411,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
411,4,Stage 4,2025-05-23,2025-05-23,143,FALSE,retained
412,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
412,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
412,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
412,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
413,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
413,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
413,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
413,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
414,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
414,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
414,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
414,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
415,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
415,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
415,3,Stage 3,2025-04-29,NA,NA,TRUE,nulled_stage_order_conflict
415,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
416,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
416,2,Stage 2,NA,NA,NA,FALSE,missing_raw
416,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
416,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
417,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
417,2,Stage 2,NA,NA,NA,FALSE,missing_raw
417,3,Stage 3,2025-04-15,2025-04-15,105,FALSE,retained
417,4,Stage 4,2025-04-18,2025-04-18,108,FALSE,retained
418,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
418,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
418,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
418,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
419,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
419,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
419,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
419,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
42,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
42,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
42,3,Stage 3,2025-05-09,2025-05-09,129,FALSE,retained
42,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
420,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
420,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
420,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
420,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
421,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
421,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
421,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
421,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
422,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
422,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
422,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
422,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
423,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
423,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
423,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
423,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
424,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
424,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
424,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
424,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
425,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
425,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
425,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
425,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
426,1,Stage 1,2025-05-02,2025-05-02,122,FALSE,retained
426,2,Stage 2,2025-05-13,2025-05-13,133,FALSE,retained
426,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
426,4,Stage 4,2025-05-20,2025-05-20,140,FALSE,retained
427,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
427,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
427,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
427,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
428,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
428,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
428,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
428,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
429,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
429,2,Stage 2,NA,NA,NA,FALSE,missing_raw
429,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
429,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
43,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
43,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
43,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
43,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
430,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
430,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
430,3,Stage 3,NA,NA,NA,FALSE,missing_raw
430,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
431,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
431,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
431,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
431,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
432,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
432,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
432,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
432,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
433,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
433,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
433,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
433,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
434,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
434,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
434,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
434,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
435,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
435,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
435,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
435,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
436,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
436,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
436,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
436,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
437,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
437,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
437,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
437,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
438,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
438,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
438,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
438,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
439,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
439,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
439,3,Stage 3,2025-05-09,2025-05-09,129,FALSE,retained
439,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
44,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
44,2,Stage 2,NA,NA,NA,FALSE,missing_raw
44,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
44,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
440,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
440,2,Stage 2,NA,NA,NA,FALSE,missing_raw
440,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
440,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
441,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
441,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
441,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
441,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
442,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
442,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
442,3,Stage 3,2025-05-09,2025-05-09,129,FALSE,retained
442,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
443,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
443,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
443,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
443,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
444,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
444,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
444,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
444,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
445,1,Stage 1,2025-05-06,2025-05-06,126,FALSE,retained
445,2,Stage 2,2025-05-13,2025-05-13,133,FALSE,retained
445,3,Stage 3,2025-05-23,2025-05-23,143,FALSE,retained
445,4,Stage 4,2025-05-30,2025-05-30,150,FALSE,retained
446,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
446,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
446,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
446,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
447,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
447,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
447,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
447,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
448,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
448,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
448,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
448,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
449,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
449,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
449,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
449,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
45,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
45,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
45,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
45,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
450,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
450,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
450,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
450,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
451,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
451,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
451,3,Stage 3,NA,NA,NA,FALSE,missing_raw
451,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
452,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
452,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
452,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
452,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
453,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
453,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
453,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
453,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
454,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
454,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
454,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
454,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
455,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
455,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
455,3,Stage 3,2025-04-15,2025-04-15,105,FALSE,retained
455,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
456,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
456,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
456,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
456,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
457,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
457,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
457,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
457,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
458,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
458,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
458,3,Stage 3,NA,NA,NA,FALSE,missing_raw
458,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
459,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
459,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
459,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
459,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
46,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
46,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
46,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
46,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
460,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
460,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
460,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
460,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
461,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
461,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
461,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
461,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
462,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
462,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
462,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
462,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
463,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
463,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
463,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
463,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
464,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
464,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
464,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
464,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
465,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
465,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
465,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
465,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
466,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
466,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
466,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
466,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
467,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
467,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
467,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
467,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
468,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
468,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
468,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
468,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
469,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
469,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
469,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
469,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
47,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
47,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
47,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
47,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
470,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
470,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
470,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
470,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
471,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
471,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
471,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
