tree_id,date,diameter,height,phase,first_diameter,first_height,diameter_inc_t0,height_inc_t0,diameter_rel,height_rel,diameter_inc_t0_rel,height_inc_t0_rel,phase_diameter_baseline,phase_height_baseline,diameter_inc_phase_rel,height_inc_phase_rel,delta_t_years,diameter_inc_dt,height_inc_dt,diameter_agr,height_agr,diameter_rgr,height_rgr
11,2025-08-29,8.93,NA,July-August,5.3,57,3.63,NA,1.6849056603773584,NA,0.6849056603773584,NA,6.99,73,0.27753934191702423,NA,0.06570841889117043,0.5,NA,7.609375,NA,0.8768986356234842,NA
11,2025-09-01,NA,86,September+,5.3,57,NA,29,NA,1.5087719298245614,NA,0.5087719298245614,8.93,81,NA,0.06172839506172845,0.008213552361396304,NA,NA,NA,NA,NA,NA
11,2025-09-29,9.53,86,September+,5.3,57,4.2299999999999995,29,1.7981132075471697,1.5087719298245614,0.7981132075471697,0.5087719298245614,8.93,81,0.06718924972004481,0.06172839506172845,0.07665982203969883,NA,0,NA,0,NA,0
11,2025-11-05,9.739999999999998,87,September+,5.3,57,4.439999999999999,30,1.8377358490566036,1.5263157894736843,0.8377358490566036,0.5263157894736842,8.93,81,0.09070548712206028,0.07407407407407418,0.10130047912388775,0.20999999999999908,1,2.0730405405405317,9.871621621621621,0.2151658133983396,0.11412406437819304
11,2025-12-02,9.57,87,September+,5.3,57,4.2700000000000005,30,1.8056603773584907,1.5263157894736843,0.8056603773584907,0.5263157894736842,8.93,81,0.07166853303471443,0.07407407407407418,0.07392197125256673,-0.16999999999999815,0,-2.299722222222197,0,-0.2381959232312721,0
12,2025-03-07,12.4,79.4,until June,12.4,79.4,0,0,1,1,0,0,12.4,79.4,0,0,NA,NA,NA,NA,NA,NA,NA
12,2025-05-08,12.4,93,until June,12.4,79.4,0,13.599999999999994,1,1.171284634760705,0,0.1712846347607052,12.4,79.4,0,0.1712846347607051,0.1697467488021903,0,13.599999999999994,0,80.11935483870964,0,0.9313941269320265
12,2025-06-11,14.18,110,until June,12.4,79.4,1.7799999999999994,30.599999999999994,1.1435483870967742,1.3853904282115868,0.14354838709677414,0.3853904282115868,12.4,79.4,0.1435483870967742,0.38539042821158676,0.09308692676249145,1.7799999999999994,17,19.121911764705875,182.625,1.4409762268254327,1.8034849626898029
12,2025-07-09,14.83,116,July-August,12.4,79.4,2.4299999999999997,36.599999999999994,1.195967741935484,1.4609571788413098,0.19596774193548383,0.4609571788413097,14.18,110,0.045839210155148136,0.05454545454545445,0.07665982203969883,0.6500000000000004,6,8.479017857142862,78.26785714285715,0.5846561321607195,0.6927987034256957
12,2025-08-05,15.08,117,July-August,12.4,79.4,2.6799999999999997,37.599999999999994,1.2161290322580645,1.473551637279597,0.21612903225806449,0.47355163727959687,14.18,110,0.06346967559943595,0.06363636363636371,0.07392197125256673,0.25,1,3.3819444444444446,13.527777777777779,0.22614665364985828,0.11611897715855031
12,2025-08-29,15.51,NA,July-August,12.4,79.4,3.1099999999999994,NA,1.2508064516129032,NA,0.25080645161290316,NA,14.18,110,0.09379407616361068,NA,0.06570841889117043,0.4299999999999997,NA,6.5440624999999955,NA,0.4278845098252009,NA
12,2025-09-01,NA,115,September+,12.4,79.4,NA,35.599999999999994,NA,1.4483627204030225,NA,0.44836272040302255,15.51,117,NA,-0.017094017094017144,0.008213552361396304,NA,NA,NA,NA,NA,NA
12,2025-09-29,15.4,116,September+,12.4,79.4,3,36.599999999999994,1.2419354838709677,1.4609571788413098,0.24193548387096772,0.4609571788413097,15.51,117,-0.007092198581560294,-0.008547008547008517,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.11294133631866084
12,2025-11-05,15.76,115,September+,12.4,79.4,3.3599999999999994,35.599999999999994,1.270967741935484,1.4483627204030225,0.27096774193548384,0.44836272040302255,15.51,117,0.016118633139909688,-0.017094017094017144,0.10130047912388775,0.35999999999999943,-1,3.5537837837837785,-9.871621621621621,0.22810923709343292,-0.08546911937628388
12,2025-12-02,15.76,115,September+,12.4,79.4,3.3599999999999994,35.599999999999994,1.270967741935484,1.4483627204030225,0.27096774193548384,0.44836272040302255,15.51,117,0.016118633139909688,-0.017094017094017144,0.07392197125256673,0,0,0,0,0,0
13,2025-03-07,10.5,86.5,until June,10.5,86.5,0,0,1,1,0,0,10.5,86.5,0,0,NA,NA,NA,NA,NA,NA,NA
13,2025-05-08,10.639999999999999,110,until June,10.5,86.5,0.1399999999999988,23.5,1.0133333333333332,1.2716763005780347,0.013333333333333218,0.27167630057803466,10.5,86.5,0.013333333333333197,0.2716763005780347,0.1697467488021903,0.1399999999999988,23.5,0.8247580645161219,138.4415322580645,0.07802933984588682,1.4158501034659083
13,2025-06-11,12.360000000000001,110,until June,10.5,86.5,1.8600000000000012,23.5,1.1771428571428573,1.2716763005780347,0.17714285714285727,0.27167630057803466,10.5,86.5,0.17714285714285727,0.2716763005780347,0.09308692676249145,1.7200000000000024,0,18.477352941176495,0,1.6097316060113551,0
13,2025-07-09,12.49,109,July-August,10.5,86.5,1.9900000000000002,22.5,1.1895238095238096,1.2601156069364161,0.18952380952380954,0.26011560693641617,12.360000000000001,110,0.010517799352750767,-0.009090909090909038,0.07665982203969883,0.129999999999999,-1,1.6958035714285586,-13.044642857142858,0.1364844299080569,-0.11912998648162526
13,2025-08-05,13.4,111,July-August,10.5,86.5,2.9000000000000004,24.5,1.2761904761904763,1.283236994219653,0.2761904761904762,0.2832369942196532,12.360000000000001,110,0.08414239482200636,0.009090909090909038,0.07392197125256673,0.9100000000000001,2,12.31027777777778,27.055555555555557,0.9513596786954938,0.2459663720420487
13,2025-08-29,13.4,NA,July-August,10.5,86.5,2.9000000000000004,NA,1.2761904761904763,NA,0.2761904761904762,NA,12.360000000000001,110,0.08414239482200636,NA,0.06570841889117043,0,NA,0,NA,0,NA
13,2025-09-01,NA,108,September+,10.5,86.5,NA,21.5,NA,1.2485549132947977,NA,0.24855491329479767,13.4,111,NA,-0.027027027027026973,0.008213552361396304,NA,NA,NA,NA,NA,NA
13,2025-09-29,13.17,109,September+,10.5,86.5,2.67,22.5,1.2542857142857142,1.2601156069364161,0.2542857142857143,0.26011560693641617,13.4,111,-0.01716417910447765,-0.018018018018018056,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.12022797418119002
13,2025-11-05,13.01,110,September+,10.5,86.5,2.51,23.5,1.239047619047619,1.2716763005780347,0.23904761904761904,0.27167630057803466,13.4,111,-0.02910447761194035,-0.009009009009009028,0.10130047912388775,-0.16000000000000014,1,-1.5794594594594609,9.871621621621621,-0.12066303473083347,0.090152422202311
13,2025-12-02,13.01,110,September+,10.5,86.5,2.51,23.5,1.239047619047619,1.2716763005780347,0.23904761904761904,0.27167630057803466,13.4,111,-0.02910447761194035,-0.009009009009009028,0.07392197125256673,0,0,0,0,0,0
14,2025-03-07,4.3,38,until June,4.3,38,0,0,1,1,0,0,4.3,38,0,0,NA,NA,NA,NA,NA,NA,NA
14,2025-05-08,5.31,44,until June,4.3,38,1.0099999999999998,6,1.2348837209302326,1.1578947368421053,0.23488372093023252,0.15789473684210525,4.3,38,0.23488372093023258,0.1578947368421053,0.1697467488021903,1.0099999999999998,6,5.9500403225806435,35.346774193548384,1.2428916255720857,0.8636599830416528
14,2025-06-11,6.619999999999999,55,until June,4.3,38,2.3199999999999994,17,1.5395348837209302,1.4473684210526316,0.5395348837209302,0.4473684210526316,4.3,38,0.5395348837209302,0.44736842105263164,0.09308692676249145,1.3099999999999996,11,14.07286764705882,118.16911764705883,2.3687916484521776,2.397152415221037
14,2025-07-09,7.18,61,July-August,4.3,38,2.88,23,1.669767441860465,1.605263157894737,0.6697674418604651,0.6052631578947368,6.619999999999999,55,0.08459214501510592,0.10909090909090913,0.07665982203969883,0.5600000000000005,6,7.305000000000007,78.26785714285715,1.059277349602561,1.3506511779693529
14,2025-08-05,8.06,64,July-August,4.3,38,3.7600000000000007,26,1.874418604651163,1.6842105263157894,0.874418604651163,0.6842105263157895,6.619999999999999,55,0.2175226586102721,0.16363636363636358,0.07392197125256673,0.8800000000000008,3,11.904444444444454,40.583333333333336,1.5640028465067455,0.6494580484377053
14,2025-08-29,8.49,NA,July-August,4.3,38,4.19,NA,1.974418604651163,NA,0.9744186046511629,NA,6.619999999999999,55,0.28247734138972835,NA,0.06570841889117043,0.4299999999999997,NA,6.5440624999999955,NA,0.791001285403065,NA
14,2025-09-01,NA,66,September+,4.3,38,NA,28,NA,1.736842105263158,NA,0.7368421052631579,8.49,64,NA,0.03125,0.008213552361396304,NA,NA,NA,NA,NA,NA
14,2025-09-29,9.06,65,September+,4.3,38,4.760000000000001,27,2.1069767441860465,1.7105263157894737,1.1069767441860467,0.7105263157894737,8.49,64,0.06713780918727918,0.015625,0.07665982203969883,NA,-1,NA,-13.044642857142858,NA,-0.19915872127751635
14,2025-11-05,9.139999999999999,64,September+,4.3,38,4.839999999999999,26,2.125581395348837,1.6842105263157894,1.125581395348837,0.6842105263157895,8.49,64,0.07656065959952874,0,0.10130047912388775,0.0799999999999983,-1,0.7897297297297129,-9.871621621621621,0.08678404571432809,-0.15305146303408992
14,2025-12-02,9.1,66,September+,4.3,38,4.8,28,2.116279069767442,1.736842105263158,1.1162790697674418,0.7368421052631579,8.49,64,0.07184923439340385,0.03125,0.07392197125256673,-0.03999999999999915,2,-0.5411111111110996,27.055555555555557,-0.05933245378791379,0.4162721602974735
15,2025-03-07,7.2,52.2,until June,7.2,52.2,0,0,1,1,0,0,7.2,52.2,0,0,NA,NA,NA,NA,NA,NA,NA
15,2025-05-08,9.06,57.5,until June,7.2,52.2,1.8600000000000003,5.299999999999997,1.2583333333333333,1.1015325670498084,0.25833333333333336,0.10153256704980837,7.2,52.2,0.2583333333333333,0.1015325670498084,0.1697467488021903,1.8600000000000003,5.299999999999997,10.957500000000001,31.222983870967724,1.3537113120243351,0.5696866278564259
15,2025-06-11,9.84,62,until June,7.2,52.2,2.6399999999999997,9.799999999999997,1.3666666666666667,1.1877394636015326,0.36666666666666664,0.1877394636015325,7.2,52.2,0.3666666666666667,0.1877394636015326,0.09308692676249145,0.7799999999999994,4.5,8.379264705882346,48.341911764705884,0.8871985990040392,0.80945241036949
15,2025-07-09,10.219999999999999,63,July-August,7.2,52.2,3.0199999999999987,10.799999999999997,1.4194444444444443,1.206896551724138,0.41944444444444423,0.20689655172413787,9.84,62,0.03861788617886175,0.016129032258064502,0.07665982203969883,0.379999999999999,1,4.956964285714273,13.044642857142858,0.49427291511027105,0.2087187384566979
15,2025-08-05,11.01,62,July-August,7.2,52.2,3.8099999999999996,9.799999999999997,1.5291666666666666,1.1877394636015326,0.5291666666666666,0.1877394636015325,9.84,62,0.11890243902439024,0,0.07392197125256673,0.7900000000000009,-1,10.686944444444457,-13.527777777777779,1.0072427006124332,-0.21644906210324225
15,2025-08-29,11.239999999999998,NA,July-August,7.2,52.2,4.039999999999998,NA,1.561111111111111,NA,0.5611111111111109,NA,9.84,62,0.14227642276422747,NA,0.06570841889117043,0.22999999999999865,NA,3.5003124999999793,NA,0.3146460389679932,NA
15,2025-09-01,NA,63,September+,7.2,52.2,NA,10.799999999999997,NA,1.206896551724138,NA,0.20689655172413787,11.239999999999998,62,NA,0.016129032258064502,0.008213552361396304,NA,NA,NA,NA,NA,NA
15,2025-09-29,12.31,62,September+,7.2,52.2,5.11,9.799999999999997,1.7097222222222221,1.1877394636015326,0.7097222222222223,0.1877394636015325,11.239999999999998,62,0.09519572953736666,0,0.07665982203969883,NA,-1,NA,-13.044642857142858,NA,-0.2087187384566979
15,2025-11-05,12.4,62,September+,7.2,52.2,5.2,9.799999999999997,1.7222222222222223,1.1877394636015326,0.7222222222222222,0.1877394636015325,11.239999999999998,62,0.10320284697508919,0,0.10130047912388775,0.08999999999999986,0,0.8884459459459446,0,0.07191014768765637,0
15,2025-12-02,12.89,62,September+,7.2,52.2,5.69,9.799999999999997,1.7902777777777779,1.1877394636015326,0.7902777777777779,0.1877394636015325,11.239999999999998,62,0.14679715302491125,0,0.07392197125256673,0.4900000000000002,0,6.628611111111114,0,0.5242736859341978,0
16,2025-03-07,10.4,87,until June,10.4,87,0,0,1,1,0,0,10.4,87,0,0,NA,NA,NA,NA,NA,NA,NA
16,2025-05-08,10.56,102,until June,10.4,87,0.16000000000000014,15,1.0153846153846153,1.1724137931034482,0.015384615384615398,0.1724137931034483,10.4,87,0.01538461538461533,0.17241379310344818,0.1697467488021903,0.16000000000000014,15,0.9425806451612911,88.36693548387096,0.08994264831887834,0.9370706405402124
16,2025-06-11,12.06,102,until June,10.4,87,1.6600000000000001,15,1.1596153846153847,1.1724137931034482,0.15961538461538463,0.1724137931034483,10.4,87,0.15961538461538471,0.17241379310344818,0.09308692676249145,1.5,0,16.113970588235293,0,1.426848190614484,0
16,2025-07-09,12.219999999999999,100.5,July-August,10.4,87,1.8199999999999985,13.5,1.1749999999999998,1.1551724137931034,0.17499999999999985,0.15517241379310345,12.06,102,0.013266998341625147,-0.014705882352941124,0.07665982203969883,0.15999999999999837,-1.5,2.087142857142836,-19.56696428571429,0.17192529402931106,-0.19325750296508973
16,2025-08-05,12.7,102,July-August,10.4,87,2.299999999999999,15,1.221153846153846,1.1724137931034482,0.22115384615384603,0.1724137931034483,12.06,102,0.05306799336650081,0,0.07392197125256673,0.4800000000000004,1.5,6.493333333333339,20.291666666666668,0.5211987595603892,0.20041518826009302
16,2025-08-29,12.79,NA,July-August,10.4,87,2.389999999999999,NA,1.2298076923076922,NA,0.22980769230769219,NA,12.06,102,0.0605306799336649,NA,0.06570841889117043,0.08999999999999986,NA,1.3696874999999977,NA,0.1074690617331888,NA
16,2025-09-01,NA,100.5,September+,10.4,87,NA,13.5,NA,1.1551724137931034,NA,0.15517241379310345,12.79,102,NA,-0.014705882352941124,0.008213552361396304,NA,NA,NA,NA,NA,NA
16,2025-09-29,13.1,101,September+,10.4,87,2.6999999999999993,14,1.2596153846153846,1.160919540229885,0.2596153846153845,0.16091954022988506,12.79,102,0.024237685691946842,-0.009803921568627416,0.07665982203969883,NA,0.5,NA,6.522321428571429,NA,0.0647378145433123
16,2025-11-05,13.41,101,September+,10.4,87,3.01,14,1.2894230769230768,1.160919540229885,0.2894230769230769,0.16091954022988506,12.79,102,0.048475371383893684,-0.009803921568627416,0.10130047912388775,0.3100000000000005,0,3.060202702702708,0,0.23088209738749382,0
16,2025-12-02,13.41,101,September+,10.4,87,3.01,14,1.2894230769230768,1.160919540229885,0.2894230769230769,0.16091954022988506,12.79,102,0.048475371383893684,-0.009803921568627416,0.07392197125256673,0,0,0,0,0,0
17,2025-03-07,11,89,until June,11,89,0,0,1,1,0,0,11,89,0,0,NA,NA,NA,NA,NA,NA,NA
17,2025-05-08,11.139999999999999,119.5,until June,11,89,0.1399999999999988,30.5,1.0127272727272727,1.3426966292134832,0.012727272727272617,0.34269662921348315,11,89,0.012727272727272698,0.3426966292134832,0.1697467488021903,0.1399999999999988,30.5,0.8247580645161219,179.67943548387095,0.07450488324524535,1.7359979128838763
17,2025-06-11,13.2,119,until June,11,89,2.1999999999999993,30,1.2,1.3370786516853932,0.19999999999999993,0.33707865168539325,11,89,0.19999999999999996,0.3370786516853932,0.09308692676249145,2.0600000000000005,-0.5,22.129852941176477,-5.3713235294117645,1.8227542899349014,-0.045042611308180894
17,2025-07-09,13.57,119,July-August,11,89,2.5700000000000003,30,1.2336363636363636,1.3370786516853932,0.23363636363636367,0.33707865168539325,13.2,119,0.028030303030303072,0,0.07665982203969883,0.370000000000001,0,4.82651785714287,0,0.3606145112120986,0
17,2025-08-05,14.09,119,July-August,11,89,3.09,30,1.280909090909091,1.3370786516853932,0.2809090909090909,0.33707865168539325,13.2,119,0.06742424242424239,0,0.07392197125256673,0.5199999999999996,0,7.034444444444439,0,0.50869655430767,0
17,2025-08-29,14.219999999999999,NA,July-August,11,89,3.219999999999999,NA,1.2927272727272727,NA,0.2927272727272726,NA,13.2,119,0.07727272727272716,NA,0.06570841889117043,0.129999999999999,NA,1.9784374999999847,NA,0.13977049850669673,NA
17,2025-09-01,NA,119,September+,11,89,NA,30,NA,1.3370786516853932,NA,0.33707865168539325,14.219999999999999,119,NA,0,0.008213552361396304,NA,NA,NA,NA,NA,NA
17,2025-09-29,14.47,119,September+,11,89,3.4700000000000006,30,1.3154545454545454,1.3370786516853932,0.3154545454545455,0.33707865168539325,14.219999999999999,119,0.017580872011251802,0,0.07665982203969883,NA,0,NA,0,NA,0
17,2025-11-05,14.52,119,September+,11,89,3.5199999999999996,30,1.32,1.3370786516853932,0.31999999999999995,0.33707865168539325,14.219999999999999,119,0.021097046413502074,0,0.10130047912388775,0.049999999999998934,0,0.49358108108107057,0,0.0340518503277635,0
17,2025-12-02,14.52,119,September+,11,89,3.5199999999999996,30,1.32,1.3370786516853932,0.31999999999999995,0.33707865168539325,14.219999999999999,119,0.021097046413502074,0,0.07392197125256673,0,0,0,0,0,0
18,2025-03-07,3.7,40,until June,3.7,40,0,0,1,1,0,0,3.7,40,0,0,NA,NA,NA,NA,NA,NA,NA
18,2025-05-08,4.22,43,until June,3.7,40,0.5199999999999996,3,1.1405405405405404,1.075,0.1405405405405404,0.075,3.7,40,0.14054054054054044,0.07499999999999996,0.1697467488021903,0.5199999999999996,3,3.063387096774191,17.673387096774192,0.7746970668108888,0.42605034906384587
18,2025-06-11,4.68,45,until June,3.7,40,0.9799999999999995,5,1.2648648648648648,1.125,0.2648648648648647,0.125,3.7,40,0.2648648648648648,0.125,0.09308692676249145,0.45999999999999996,2,4.941617647058823,21.485294117647058,1.1114662980078565,0.4883862391628112
18,2025-07-09,4.4,44,July-August,3.7,40,0.7000000000000002,4,1.1891891891891893,1.1,0.18918918918918923,0.1,4.68,45,-0.05982905982905973,-0.022222222222222254,0.07665982203969883,-0.27999999999999936,-1,-3.652499999999992,-13.044642857142858,-0.8047705742571549,-0.29315037857015736
18,2025-08-05,4.58,45,July-August,3.7,40,0.8799999999999999,5,1.2378378378378379,1.125,0.2378378378378378,0.125,4.68,45,-0.02136752136752129,0,0.07392197125256673,0.17999999999999972,1,2.434999999999996,13.527777777777779,0.5423889071476272,0.30400779999868166
18,2025-08-29,4.7,NA,July-August,3.7,40,1,NA,1.2702702702702702,NA,0.27027027027027023,NA,4.68,45,0.00427350427350448,NA,0.06570841889117043,0.1200000000000001,NA,1.8262500000000015,NA,0.39361030179033624,NA
18,2025-09-01,NA,45,September+,3.7,40,NA,5,NA,1.125,NA,0.125,4.7,45,NA,0,0.008213552361396304,NA,NA,NA,NA,NA,NA
18,2025-09-29,5.7700000000000005,45,September+,3.7,40,2.0700000000000003,5,1.5594594594594595,1.125,0.5594594594594595,0.125,4.7,45,0.22765957446808516,0,0.07665982203969883,NA,0,NA,0,NA,0
18,2025-11-05,5.95,45,September+,3.7,40,2.25,5,1.6081081081081081,1.125,0.6081081081081081,0.125,4.7,45,0.26595744680851063,0,0.10130047912388775,0.17999999999999972,0,1.7768918918918892,0,0.30324771712048293,0
18,2025-12-02,6.34,46,September+,3.7,40,2.6399999999999997,6,1.7135135135135133,1.15,0.7135135135135134,0.15,4.7,45,0.3489361702127658,0.022222222222222143,0.07392197125256673,0.3899999999999997,1,5.275833333333329,13.527777777777779,0.8588454530613159,0.2973257658901012
19,2025-03-07,4.3,32.8,until June,4.3,32.8,0,0,1,1,0,0,4.3,32.8,0,0,NA,NA,NA,NA,NA,NA,NA
19,2025-05-08,4.79,40,until June,4.3,32.8,0.4900000000000002,7.200000000000003,1.1139534883720932,1.2195121951219514,0.11395348837209308,0.21951219512195133,4.3,32.8,0.11395348837209318,0.21951219512195141,0.1697467488021903,0.4900000000000002,7.200000000000003,2.8866532258064526,42.41612903225808,0.6357434795352889,1.1691000865948709
19,2025-06-11,4.83,61,until June,4.3,32.8,0.5300000000000002,28.200000000000003,1.1232558139534885,1.8597560975609757,0.12325581395348843,0.8597560975609758,4.3,32.8,0.1232558139534885,0.8597560975609757,0.09308692676249145,0.040000000000000036,21,0.42970588235294155,225.59558823529412,0.08933645712545346,4.533337008064317
